subLot,lot,bloc,transactionDate,street,houseNumber,apartmentNumber,price,grossArea,netArea,rooms,ppsm,ppr,floor,floors,apartmentsInBuilding,parking,storage,roof,yard,constructionYear,,,,,,,,,,,,,,,,,,,
14,245,6631,09/09/2012,396,5,0,4252732,139,139,5,30595,850546.4,4,14,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,1
8,245,6631,29/08/2012,396,5,0,3052200,113,113,4,27011,763050,2,14,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,3
50,245,6631,28/08/2012,396,5,0,9665300,196,196,5,49313,1933060,13,14,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,5
26,245,6631,27/08/2012,396,5,0,4575000,0,139,5,32914,915000,7,16,54,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,30
9,245,6631,06/08/2012,396,5,0,3600000,0,117,4,31305,915660,3,14,54,2,0,0,0,2014,,,,,,,,,,,,,,,,,,,1
33,245,6631,30/07/2012,396,5,0,5176502,0,139,5,37241,1035300.4,9,14,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
0,245,6631,26/07/2012,396,4,0,4531430,0,139,5,32600,906286,0,0,0,0,0,0,0,2012,,,,,,,,,,,,,,,,,,,1
4,41,6910,15/04/2010,397,8,,1450000,,44,3,32955,483333,2,,,,,,,1952,,,,,,,,,,,,,,,,,,,1
6,30,6910,23/02/2010,397,13,,1770000,,61,3,29016,590000,0,,,,,,,1960,,,,,,,,,,,,,,,,,,,2
6,30,6910,20/01/2010,397,13,,1450000,,61,3,23770,483333,0,,,,,,,1970,,,,,,,,,,,,,,,,,,,1
6,25,6910,17/11/2009,397,5,,1660000,,42,3,39524,553333,3,4,8,,,,,1970,,,,,,,,,,,,,,,,,,,27
5,25,6910,30/09/2009,397,5,,1260000,,25,2,50400,630000,2,,,,,,,1935,,,,,,,,,,,,,,,,,,,29
14,39,6910,10/06/2009,397,10,,915000,,30,1,30500,915000,2,,,,,,,1940,,,,,,,,,,,,,,,,,,,36
6,30,6910,26/05/2009,397,13,,550000,,61,2,9016,275000,1,3,12,,,,,1980,,,,,,,,,,,,,,,,,,,33
1,43,6910,31/03/2009,397,4,,1270000,,49,2.5,25918,508000,0,,,,,,,1993,,,,,,,,,,,,,,,,,,,1
2,24,6910,05/06/2008,397,3,,1625000,,84,3,19345,541667,1,,,,,,,1997,,,,,,,,,,,,,,,,,,,2
5,41,6910,01/11/2004,397,8,,732765,,47,2.5,15591,293106,3,4,,,,,,1950,,,,,,,,,,,,,,,,,,,43
5,25,6910,14/12/2003,397,5,,540462,,25,2,21618,270231,2,3,,,,,,1961,,,,,,,,,,,,,,,,,,,1
7,25,6910,31/08/2003,397,5,,604248,,25,1,24170,604248,3,4,,,,,,1940,,,,,,,,,,,,,,,,,,,171
7,30,6910,12/06/2003,397,13,,691114,,80,4,8639,172779,1,4,,,,,,1962,,,,,,,,,,,,,,,,,,,11
7,25,6910,24/11/2002,397,5,,561480,,25,1,22459,561480,3,4,,,,,,1960,,,,,,,,,,,,,,,,,,,1
10,38,6910,25/12/2013,397,12,,3358410,,100,4,33584,839602.5,3,5,,,,,,2013,,,,,,,,,,,,,,,,,,,2
11,30,6910,12/12/2012,397,13,,1699998,55,,2,30909,849999,2,4,14,,,,,1950,,,,,,,,,,,,,,,,,,,1
14,38,6910,01/11/2012,397,12,,2094016,,77,3,27195,698005.33,1,5,18,,,,,2012,,,,,,,,,,,,,,,,,,,4
2,25,6910,25/10/2012,397,5,,1870000,60,,3,31167,623333.33,1,4,,,,,,1950,,,,,,,,,,,,,,,,,,,4
4,24,6910,14/10/2012,397,3,,2825000,,84,3.5,33631,807142.86,3,,,,,,,1999,,,,,,,,,,,,,,,,,,,3
1,25,6910,07/07/2011,397,5,,1210000,,27,2,44815,605000,1,,,,,,,1970,,,,,,,,,,,,,,,,,,,5
3,43,6910,14/02/2011,397,4,,1600000,,49,2,32653,800000,0,,,,,,,1970,,,,,,,,,,,,,,,,,,,32
14,39,6910,05/01/2011,397,10,,1165000,,30,1,38833,1165000,0,,,,,,,1950,,,,,,,,,,,,,,,,,,,1
14,30,6910,30/09/2006,397,13,,344000,33,33,1,10424,344000,3,3,12,,,,,1950,,,,,,,,,,,,,,,,,,,1
2,43,6910,06/06/2006,397,4,,839218,,47,2,17856,419609,0,3,7,,,,,1901,,,,,,,,,,,,,,,,,,,1
4,25,6910,05/04/2006,397,5,,368960,,70,2.5,5271,147584,2,3,8,,,,,1930,,,,,,,,,,,,,,,,,,,34
0,36,7001,28/12/2017,398,26,0,3200000,68,68,3,47059,1066666.67,0,1,1,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,36
4,162,6213,29/03/2018,399,9,0,1062000,0,12,1,88500,1062000,6,6,0,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,31
1,92,6907,28/03/2018,400,22,0,6500000,129,129,5,50388,1300000,0,6,12,1,0,0,39,2015,,,,,,,,,,,,,,,,,,,26
12,10,6910,15/04/2010,400,3,,2500000,,77,4,32468,625000,4,,,,,,,1962,,,,,,,,,,,,,,,,,,,1
3,10,6910,23/02/2009,400,3,,1620000,,77,3,21039,540000,1,,,,,,,1970,,,,,,,,,,,,,,,,,,,54
4,21,6910,07/01/2009,400,6,,1100000,,60,2.5,18333,440000,0,,,,,,,1955,,,,,,,,,,,,,,,,,,,1
6,21,6910,17/12/2008,400,6,,1200000,,60,2,20000,600000,1,,,,,,,1930,,,,,,,,,,,,,,,,,,,2
6,13,6910,24/09/2008,400,7,,1400000,,60,2,23333,700000,0,,,,,,,1980,,,,,,,,,,,,,,,,,,,82
0,11,6910,04/03/2008,400,5,,7600000,200,200,8,38000,950000,1,1,2,,,,,1926,,,,,,,,,,,,,,,,,,,24
4,10,6910,18/12/2007,400,3,,1306500,,60,2.5,21775,522600,2,5,12,,,,,1968,,,,,,,,,,,,,,,,,,,78
2,14,6910,06/05/2004,400,9,,480165,,33,1,14550,480165,0,3,,,,,,1935,,,,,,,,,,,,,,,,,,,1
5,10,6910,31/12/2003,400,3,,1107887,,76,3.5,14577,316539,2,4,,,,,,1969,,,,,,,,,,,,,,,,,,,1
1,15,6910,12/11/2003,400,9,,553945,,55,2.5,10072,221578,0,4,,,,,,1940,,,,,,,,,,,,,,,,,,,1
3,15,6910,09/01/2003,400,9,,573818,,46,1.5,12474,382545,2,4,10,,,,,1955,,,,,,,,,,,,,,,,,,,1
12,10,6910,09/10/2002,400,3,,1197652,,77,3.5,15554,342186,4,4,12,,,,,1973,,,,,,,,,,,,,,,,,,,1
5,15,6910,15/08/2002,400,9,,729144,,46,2,15851,364572,3,3,,,,,,1955,,,,,,,,,,,,,,,,,,,2
4,44,6906,22/12/2017,400,59,0,1800000,44,44,2,40909,900000,1,4,19,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,16
7,10,6910,27/11/2017,400,3,7,4400000,68,62,3,70968,1466666.67,3,4,12,1,0,0,0,1960,,,,,,,,,,,,,,,,,,,1
0,46,6906,21/11/2017,400,55,0,6000000,102,102,4,58824,1500000,0,3,13,1,0,0,1,1930,,,,,,,,,,,,,,,,,,,1
3,15,6910,20/12/2012,400,9,,1480001,46,46,2,32174,740000.5,2,4,,,,,,1970,,,,,,,,,,,,,,,,,,,4
5,15,6910,22/11/2012,400,9,,1649999,46,,2.5,35870,659999.6,3,4,,,,,,1930,,,,,,,,,,,,,,,,,,,35
3,10,6910,19/10/2011,400,3,,2850000,,77,3,37013,950000,0,,,,,,,1970,,,,,,,,,,,,,,,,,,,40
0,17,6910,04/05/2011,400,11,,2200000,,75,3,29333,733333.33,2,,8,,,,,1940,,,,,,,,,,,,,,,,,,,33
3,13,6910,10/02/2011,400,7,,1890000,,68,3,27794,630000,1,,11,,,,,1936,,,,,,,,,,,,,,,,,,,1
8,19,6910,29/08/2006,400,10,,1033060,,57,2.5,18124,413224,1,,,,,,,1958,,,,,,,,,,,,,,,,,,,1
1,22,6910,21/06/2006,400,4,,683145,,21,2,32531,341572.5,1,3,7,,,,,1950,,,,,,,,,,,,,,,,,,,1
3,10,6910,13/06/2006,400,3,,1341000,,77,3,17416,447000,1,4,12,,,,,1973,,,,,,,,,,,,,,,,,,,1
4,21,6910,23/05/2006,400,6,,732196,,60,2,12203,366098,0,3,8,,,,,1960,,,,,,,,,,,,,,,,,,,1
3,21,6910,05/04/2006,400,6,,1069984,,71,3,15070,356661.33,0,3,6,,,,,1934,,,,,,,,,,,,,,,,,,,3
11,13,6910,26/03/2006,400,7,,1750694,,120,4,14589,437673.5,3,4,11,,,,,1936,,,,,,,,,,,,,,,,,,,1
0,72,6972,09/09/2019,401,22,0,584999,20,17,1,34412,584999,0,3,12,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,3
2,128,6972,24/11/2016,401,31,0,1370000,45,45,3,30444,456666.67,1,3,6,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,76
6,18,6954,22/03/2018,402,1,0,3700000,0,75,3,49333,1233333,3,6,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,1
0,18,6954,20/03/2018,402,1,1,1000000,15,15,4,66667,250000,0,6,10,0,0,0,50,2017,,,,,,,,,,,,,,,,,,,1
4,44,6904,28/11/2016,403,22,0,4150000,66,0,3,62879,1383333.33,1,3,7,0,0,0,0,1965,,,,,,,,,,,,,,,,,,,2
4,62,6948,05/11/2020,404,14,14,2500000,77,68,3,36765,833333,1,3,11,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,1
63,61,6948,29/06/2020,404,10,63,2950000,62,62,3,47581,983333,5,7,76,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,6
34,61,6948,01/04/2015,404,10,0,1949998,0,70,3,27857,649999,3,7,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
67,61,6948,01/04/2015,404,10,0,2121901,0,70,3,30313,707300,1,7,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
13,61,6948,23/03/2015,404,10,0,2485900,0,76,3,32709,828633,5,7,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
15,61,6948,22/03/2015,404,10,0,3805900,0,102,3.5,37313,1087400,6,6,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
73,61,6948,22/03/2015,404,10,0,1955900,0,53,2.5,36904,782360,6,7,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
73,61,6948,07/10/2019,404,10,7,2722000,53,53,2.5,51358,1088800,6,7,76,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,2
74,61,6948,24/11/2016,404,10,0,5950000,105,105,4,56667,1487500,7,7,76,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,1
2,91,6972,12/05/2020,405,45,0,270000,42,52,1,5577,290000,0,2,6,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,29
0,21,6972,25/09/2019,405,48,0,288889,27,27,2,10700,144444.5,1,2,4,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,1
0,21,6972,15/09/2019,405,48,0,96296,27,27,2,10700,144444.5,1,2,4,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,1
4,138,7045,15/07/2020,406,8,4,3000000,60,59,3,50847,1000000,1,2,4,0,0,0,0,1990,,,,,,,,,,,,,,,,,,,28
16,186,7050,09/08/2020,407,6,16,1340000,52,52,2.5,25769,536000,4,4,16,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,29
15,186,7050,28/04/2015,407,6,0,809999,52,52,2,15577,405000,4,4,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
15,193,7050,20/12/2012,407,5,,799999,65,,3,12308,266666.33,4,4,,,,,,1968,,,,,,,,,,,,,,,,,,,9
4,187,7050,26/10/2012,407,9,,995000,,10,4,99500,248750,0,,,,,,,1970,,,,,,,,,,,,,,,,,,,3
7,47,6904,02/07/2020,408,26,7,3000000,85,77,3,38961,1000000,3,4,8,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,1
7,48,6904,27/05/2020,408,28,5,5740000,90,90,3.5,63778,1640000,3,3,6,0,0,80,0,1930,,,,,,,,,,,,,,,,,,,1
12,209,6904,11/05/2020,408,4,0,4500000,104,93,4,48387,1125000,1,6,33,1,0,0,0,1970,,,,,,,,,,,,,,,,,,,2
35,209,6904,16/12/2009,408,4,0,2570000,0,93,3,27634,856667,5,0,0,0,0,0,0,1962,,,,,,,,,,,,,,,,,,,2
45,209,6904,08/12/2009,408,4,0,1100000,0,107,4,10280,275000,6,0,0,0,0,0,0,1964,,,,,,,,,,,,,,,,,,,1
26,209,6904,13/04/2008,408,4,0,1630000,0,93,4,17527,407500,3,0,0,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,30
28,209,6904,12/12/2019,408,4,0,2075000,79,79,3,26266,691666.67,4,6,36,1,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
1,38,6904,15/09/2019,408,10,0,1935000,70,63,3,30714,645000,1,4,8,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
1,38,6904,09/09/2012,408,10,0,2067002,70,0,3,29529,689000.67,3,4,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,2
2,31,6904,05/09/2012,408,11,0,1100002,32,32,1.5,34375,733334.67,1,4,9,0,0,0,0,1946,,,,,,,,,,,,,,,,,,,1
36,121,6631,19/03/2018,409,9,0,5075000,116,116,4,43750,1268750,9,12,40,1,0,0,0,2000,,,,,,,,,,,,,,,,,,,2
3,120,6631,30/03/2015,409,11,0,3400002,105,0,4,32381,850001,1,9,31,0,0,0,0,1997,,,,,,,,,,,,,,,,,,,4
3,120,6631,30/03/2015,409,11,,3400002,105,,4,32381,850001,1,9,31,,,,,1997,,,,,,,,,,,,,,,,,,,1
47,186,6631,24/11/2016,409,16,0,3699999,63,0,3,58730,1233333,1,7,0,0,0,0,0,1995,,,,,,,,,,,,,,,,,,,27
40,121,6631,25/11/2014,409,9,,7250000,165,,6,43939,1208333.33,10,12,42,,,,,1990,,,,,,,,,,,,,,,,,,,4
2,86,6974,25/03/2015,410,68,,1499999,85,,3.5,17647,428571,1,2,,,,,,1960,,,,,,,,,,,,,,,,,,,2
0,4,6971,24/09/2019,410,49,0,50000,40,40,2.5,1250,20000,1,1,4,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
0,4,6971,12/11/2014,410,22,,1549998,100,,2.5,15500,619999.2,1,1,,,,,,1970,,,,,,,,,,,,,,,,,,,2
0,6,6971,31/12/2013,410,1,,741200,50,50,2,14824,370600,1,3,,,,,,1950,,,,,,,,,,,,,,,,,,,1
0,4,6971,23/12/2013,410,40,3,750000,60,60,2,12500,375000,0,2,2,,,,,1950,,,,,,,,,,,,,,,,,,,1
-3,4,6971,23/12/2013,410,22,,494998,30,,1,16500,494998,1,4,,,,,,1960,,,,,,,,,,,,,,,,,,,2
0,4,6971,23/12/2013,410,22,,650000,50,50,2,13000,325000,0,1,1,,,,,1950,,,,,,,,,,,,,,,,,,,1
-1,4,6971,23/12/2013,410,22,,560000,45,45,2,12444,280000,1,2,2,,,,,1950,,,,,,,,,,,,,,,,,,,8
-2,4,6971,23/12/2013,410,22,,750000,60,60,2,12500,375000,0,2,2,,,,,1950,,,,,,,,,,,,,,,,,,,39
-1,6,6971,27/11/2013,410,1,,600001,40,,2,15000,300000.5,0,2,,,,,,1950,,,,,,,,,,,,,,,,,,,0
0,4,6971,27/11/2013,410,22,,1000000,70,,3,14286,333333.33,1,1,,,,,,1970,,,,,,,,,,,,,,,,,,,16
0,6,6971,27/11/2013,410,1,,600001,50,,2,12000,300000.5,2,2,,,,,,1950,,,,,,,,,,,,,,,,,,,2
-2,6,6971,27/11/2013,410,1,,600001,50,,2.5,12000,240000.4,0,2,,,,,,1950,,,,,,,,,,,,,,,,,,,27
308,4,6971,20/11/2013,410,22,,610000,36,36,2,16944,305000,1,4,,,,,,1990,,,,,,,,,,,,,,,,,,,1
346,4,6971,14/11/2013,410,22,,800000,55,55,2.5,14545,320000,3,24,,,,,,1970,,,,,,,,,,,,,,,,,,,1
2,78,6974,10/11/2013,410,60,,1400000,42,,2,33333,700000,1,3,,,,,,1970,,,,,,,,,,,,,,,,,,,51
0,4,6971,08/11/2013,410,22,,650002,60,,3,10833,216667.33,0,1,,,,,,1950,,,,,,,,,,,,,,,,,,,1
3,58,6974,09/11/2014,411,3,,1275000,60,,2,21250,637500,2,2,4,,,,,1960,,,,,,,,,,,,,,,,,,,1
65,247,7050,28/10/2020,412,4,4,2300000,92,91,4,25275,575000,4,8,30,0,0,0,0,2000,,,,,,,,,,,,,,,,,,,4
31,247,7050,17/08/2020,412,2,0,1750000,69,69,3,25362,583333,1,7,15,1,0,0,0,2004,,,,,,,,,,,,,,,,,,,37
42,225,7050,06/03/2018,412,4,0,1600000,75,75,1,21333,1600000,2,7,24,1,0,0,0,2005,,,,,,,,,,,,,,,,,,,32
6,225,7050,23/03/2015,412,4,0,1150000,76,76,3,15132,383333,1,4,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,38
0,247,7050,12/09/2019,412,4,30,1980000,90,89,4,22247,495000,3,7,30,1,0,0,0,2004,,,,,,,,,,,,,,,,,,,49
0,5,6979,26/11/2020,413,22,1,890000,39,30,2,29667,445000,1,2,4,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,4
12,51,7071,08/12/2013,414,26,,1200000,,29,1,41379,1200000,1,5,,,,,,2013,,,,,,,,,,,,,,,,,,,1
142,1414,6213,25/04/2018,415,8,0,4900002,125,0,6,39200,816667,1,8,24,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,10
160,1414,6213,14/04/2018,415,8,0,5500000,126,0,4,43651,1375000,7,8,24,1,0,0,0,1981,,,,,,,,,,,,,,,,,,,1
0,1140,6213,02/12/2019,415,5,0,4505850,0,100,4,45059,1126462.5,0,6,0,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
129,1414,6213,03/11/2014,415,10,,5300000,136,,4.5,38971,1177777.78,3,8,,,,,,1976,,,,,,,,,,,,,,,,,,,1
14,72,7073,26/11/2020,416,18,14,2680000,83,83,3,32289,893333,4,11,42,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,2
6,72,7073,19/08/2020,416,18,0,2550000,83,83,3,30723,850000,2,11,42,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,11
0,75,7073,07/07/2020,416,24,2,2600000,81,81,3,32099,866667,1,11,41,1,0,0,0,2014,,,,,,,,,,,,,,,,,,,1
6,75,7073,21/04/2015,416,6,,1500001,,78,3,19231,500000,3,6,,,,,,2016,,,,,,,,,,,,,,,,,,,1
6,75,7073,21/04/2015,416,6,0,1500001,0,78,3,19231,500000,3,6,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,34
21,73,7073,15/09/2019,416,24,0,2610000,81,81,3,32222,870000,6,12,41,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,28
35,75,7073,05/09/2019,416,24,0,3000000,99,99,4,30303,750000,9,12,41,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,1
36,75,7073,07/12/2016,416,999,,2800000,,78,3,35897,933333.33,9,12,42,1,,,,2016,,,,,,,,,,,,,,,,,,,1
36,75,7073,07/12/2016,416,999,0,2800000,0,78,3,35897,933333.33,9,12,42,1,0,0,0,2016,,,,,,,,,,,,,,,,,,,2
10,75,7073,20/11/2014,416,999,,1635000,,81,3,20185,545000,3,3,,,,,,2017,,,,,,,,,,,,,,,,,,,1
22,73,7073,30/10/2014,416,1,,1660000,81,81,3,20494,553333.33,6,10,,1,,,,2016,,,,,,,,,,,,,,,,,,,3
10,74,7073,27/12/2012,416,1,,1539635,,78,3,19739,513211.67,4,5,,,,,,2012,,,,,,,,,,,,,,,,,,,22
3,74,7073,17/12/2012,416,999,,1484000,78,78,3,19026,494666.67,3,5,13,1,,,,2012,,,,,,,,,,,,,,,,,,,1
4,74,7073,11/12/2012,416,120,,1455000,78,78,3,18654,485000,2,5,13,1,,,,2012,,,,,,,,,,,,,,,,,,,1
21,74,7073,06/12/2012,416,12,,1606542,81,81,3,19834,535514,6,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,2
27,75,7073,28/11/2012,416,999,,1559900,78,78,3,19999,519966.67,7,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,4
8,74,7073,20/11/2012,416,99,8,1469384,78,78,3,18838,489794.67,2,10,42,1,,,,2013,,,,,,,,,,,,,,,,,,,1
7,74,7073,29/10/2012,416,1,,1436989,,78,3,18423,478996.33,2,10,,,,,,2012,,,,,,,,,,,,,,,,,,,4
10,75,7073,24/10/2012,416,1,,1483680,,78,3,19022,494560,3,5,9,89,,,,2012,,,,,,,,,,,,,,,,,,,2
17,74,7073,15/10/2012,416,1,,1657663,,81,3,20465,552554.33,5,10,,,,,,2012,,,,,,,,,,,,,,,,,,,2
9,74,7073,15/10/2012,416,1,,1609116,,81,3,19866,536372,3,10,,,,,,2012,,,,,,,,,,,,,,,,,,,1
3,75,7073,11/10/2012,416,1,,1243811,,78,3,15946,414603.67,2,5,9,,,,,2013,,,,,,,,,,,,,,,,,,,2
30,74,7073,04/10/2012,416,99,30,1909318,,99,4,19286,477329.5,8,10,42,1,,,,2014,,,,,,,,,,,,,,,,,,,2
31,74,7073,04/10/2012,416,99,31,1566388,,78,3,20082,522129.33,8,10,10,1,,,,2014,,,,,,,,,,,,,,,,,,,24
4,74,7073,27/09/2012,416,999,4,1433371,,78,3,18377,477790.33,1,10,42,1,,,,2014,,,,,,,,,,,,,,,,,,,2
7,75,7073,12/09/2012,416,999,,1976896,,99,4,19969,494224,8,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,3
9,74,7073,11/09/2012,416,999,,1559068,81,81,3,19248,519689.33,2,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,8
2,74,7073,06/09/2012,416,8,,1441126,,78,3,18476,480375.33,3,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,2
20,74,7073,04/09/2012,416,1,,1585613,,78,3,20328,528537.67,0,,,,,,,2012,,,,,,,,,,,,,,,,,,,5
9,75,7073,30/08/2012,416,1,,1595363,,81,3,19696,531787.67,0,,,,,,,2012,,,,,,,,,,,,,,,,,,,1
1,74,7073,29/08/2012,416,8,,1609000,,78,3,20628,536333.33,7,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,1
10,74,7073,28/08/2012,416,999,,1554183,,81,3,19187,518061,5,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,2
12,74,7073,28/08/2012,416,999,,1485963,81,81,3,18345,495321,3,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,2
6,75,7073,20/08/2012,416,999,,1456825,78,78,3,18677,485608.33,2,10,42,1,,,,2012,,,,,,,,,,,,,,,,,,,1
10,75,7073,15/08/2012,416,999,,1780000,,99,4,17980,445000,7,12,42,1,,,,2012,,,,,,,,,,,,,,,,,,,3
29,75,7073,02/08/2012,416,1,,1961260,,100,4,19613,490315,8,,,1,,,,2012,,,,,,,,,,,,,,,,,,,140
7,75,7073,02/08/2012,416,1,,1396427,,78,3,17903,465475.67,0,,,,,,,2012,,,,,,,,,,,,,,,,,,,5
6,75,7073,02/08/2012,416,1,,1409696,,81,3,17404,469898.67,0,,,,,,,2012,,,,,,,,,,,,,,,,,,,1
21,22,6883,27/12/2016,417,12,0,6325000,250,0,6,25300,1054166.67,0,9,0,2,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
0,68,6883,28/03/2018,417,7,0,2900000,98,98,3,29592,966667,7,9,27,1,0,0,0,2008,,,,,,,,,,,,,,,,,,,1
57,34,6884,25/03/2018,417,4,0,3550000,130,130,5,27308,710000,1,7,19,2,0,0,0,2006,,,,,,,,,,,,,,,,,,,1
12,226,7000,09/03/2018,418,26,12,684999,58,61,3,11229,228333,2,4,8,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,2
0,185,7000,30/03/2015,418,54,0,1200000,76,76,3,15789,400000,3,4,8,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,4
34,54,7075,31/12/2007,418,5,0,360000,0,62,3,5806,120000,1,4,40,0,0,0,0,1968,,,,,,,,,,,,,,,,,,,1
8,228,7000,08/12/2019,418,28,0,1600000,60,60,3,26667,533333.33,4,4,16,0,0,0,0,1980,,,,,,,,,,,,,,,,,,,3
2,186,7000,27/11/2019,418,34,0,1515000,56,56,3,27054,505000,3,4,16,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,2
0,186,7000,27/12/2017,418,34,7,1350000,68,0,3,19853,450000,4,8,0,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,1
0,230,7000,12/12/2013,418,1,,360000,71,71,3.5,5070,102857.14,2,4,,,,,,1960,,,,,,,,,,,,,,,,,,,4
6,54,7075,31/12/2006,418,13,0,326000,0,63,3,5175,108666.67,0,0,0,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,7
3,29,6955,07/11/2019,419,13,3,3500000,78,64,4,54688,875000,1,5,9,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,2
24,307,6649,26/11/2013,420,13,,2150001,77,,3,27922,716667,2,3,,,,,,1950,,,,,,,,,,,,,,,,,,,0
6,722,6623,21/04/2015,421,40,,3325000,115,,5,28913,665000,2,2,8,,,65,,1980,,,,,,,,,,,,,,,,,,,1
2,235,6623,12/11/2013,421,45,,2067000,72,72,3.5,28708,590571.43,1,2,,,,,,1970,,,,,,,,,,,,,,,,,,,2
0,664,6623,20/12/2012,421,50,,4400001,179,,5,24581,880000.2,0,2,2,2,,135,,1975,,,,,,,,,,,,,,,,,,,2
121,92,7107,29/03/2015,422,13,,4950003,,126,5,39286,990001,12,14,,,,,,2015,,,,,,,,,,,,,,,,,,,1
111,185,7000,15/11/2020,423,4,111,2150000,88,88,4,24434,537537,5,9,34,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,7
14,184,7000,08/07/2020,423,10,0,1774709,64,64,2,27730,887355,7,9,34,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,2
15,184,7000,08/07/2020,423,10,0,1536746,53,53,2,28995,768373,7,9,34,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,30
15,185,7000,19/04/2015,423,6,0,1015000,0,50,2,20300,507500,7,8,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
112,184,7000,13/04/2015,423,10,0,1613267,0,102,4,15816,403317,6,9,0,1,0,0,0,2015,,,,,,,,,,,,,,,,,,,4
110,184,7000,31/03/2015,423,10,0,1593266,0,101,4,15775,398317,5,6,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
14,185,7000,30/10/2019,423,6,0,1490000,61,61,2,24426,745000,7,9,34,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,25
23,185,7000,07/12/2016,423,4,0,1535000,101,91,4,16868,383750,4,4,16,0,0,0,0,1980,,,,,,,,,,,,,,,,,,,1
10,11,9001,27/12/2020,424,25,4,4700000,197,197,3,23858,1566667,1,3,16,0,0,0,45,2017,,,,,,,,,,,,,,,,,,,2
13,11,9001,12/11/2020,424,25,3,4900079,121,121,4,40497,1225020,1,3,16,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,5
4,11,9001,03/09/2020,424,25,4,5400000,222,222,4,24324,1350000,1,3,16,0,0,0,66,2017,,,,,,,,,,,,,,,,,,,1
2,11,9001,15/06/2020,424,25,0,5300000,206,206,3,25728,1766667,0,3,16,0,0,0,75,2017,,,,,,,,,,,,,,,,,,,90
9,11,9001,28/02/2018,424,25,0,5396122,126,126,4,42826,1349031,1,3,16,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,1
1,182,7000,29/03/2015,424,7,0,1393000,0,97,3,14361,464333,1,8,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,1
